order_id,region,product,customer_age,units,unit_price,revenue,churned
1255,East,Widget,53,11,32.88,365.44,0
1256,West,Gadget,27,3,11.76,42.47,1
1257,West,Gadget,26,3,11.19,20.09,1
1258,South,Doohickey,44,8,27.79,230.86,0
1259,East,Widget,46,12,35.81,431.95,0
1260,East,Doohickey,52,7,40.79,286.3,0
1261,North,Gizmo,31,2,16.05,24.24,1
1262,North,Doohickey,46,7,43.45,282.62,0
1263,North,Gadget,32,1,17.95,15.08,1
1264,East,Widget,55,9,30.78,268.73,0
1265,West,Gizmo,26,3,16.27,55.76,1
1266,West,Doohickey,24,4,11.72,59.4,1
1267,West,Doohickey,26,3,17.82,58.03,0
1268,East,Gizmo,36,3,11.94,34.14,0
1269,West,Gizmo,44,10,35.74,369.05,0
1270,East,Doohickey,26,3,15.05,37.11,1
1271,South,Widget,24,3,18.52,59.41,1
1272,North,Widget,22,3,12.94,39.17,0
1273,West,Gadget,51,8,30.39,249.34,0
1274,East,Gizmo,53,13,32.11,406.91,0
1275,North,Widget,51,9,35.36,330.98,0
1276,East,Gizmo,47,5,38.41,194.62,0
1277,South,Gadget,37,7,,233.93,0
1278,South,Doohickey,41,9,30.18,260.73,0
1279,North,Gadget,28,3,16.0,54.73,0
1280,East,Doohickey,43,7,33.97,234.88,0
1281,East,Gizmo,48,9,28.84,267.68,0
1282,West,Doohickey,48,7,31.96,222.96,1
1283,East,Widget,33,3,15.13,44.62,0
1284,South,Gizmo,50,6,25.47,151.7,0
1285,South,Gizmo,21,4,13.63,48.63,0
1286,South,Widget,27,5,16.99,78.74,1
1287,West,Gizmo,46,9,30.43,264.37,0
1288,North,Gizmo,30,3,19.67,66.89,1
1289,North,Gizmo,32,2,16.51,37.53,1
1290,South,Gizmo,51,8,35.62,272.4,0
1291,West,Gadget,25,3,17.2,63.33,0
1292,North,Gizmo,45,7,40.87,293.06,0
1293,East,Doohickey,30,3,12.41,46.43,1
1294,West,Doohickey,31,4,15.21,58.76,0
1295,West,Gizmo,45,11,43.71,473.8,0
1296,West,Gadget,49,9,36.63,321.44,0
1297,West,Gadget,28,3,14.56,36.68,1
1298,East,Gizmo,47,13,35.53,465.88,0
1299,East,Gizmo,43,7,31.22,232.05,0
1300,West,Doohickey,31,3,18.49,62.67,1
1301,East,Gadget,46,9,25.76,239.49,0
1302,North,Gadget,28,3,14.76,41.35,0
1303,West,Gadget,36,8,34.27,271.46,1
1304,West,Doohickey,48,8,32.4,262.53,0
1305,West,Widget,47,9,36.99,325.83,0
1306,West,Widget,42,9,41.55,385.71,0
1307,South,Gizmo,25,3,15.78,46.94,1
1308,West,Gadget,31,3,17.05,48.27,0
1309,North,Widget,28,2,16.09,21.68,1
1310,East,Gizmo,30,6,39.18,239.35,0
1311,South,Gizmo,41,8,34.13,264.23,0
1312,South,Widget,31,4,13.75,65.52,0
1313,West,Doohickey,48,13,25.76,339.15,0
1314,South,Gizmo,41,9,36.35,341.88,0
1315,East,Doohickey,48,10,41.52,405.81,0
1316,East,Gadget,22,2,15.74,30.04,1
1317,East,Gizmo,53,7,44.54,291.18,0
1318,East,Doohickey,50,7,36.7,254.96,0
1319,West,Doohickey,32,3,13.91,43.56,0
1320,North,Doohickey,31,5,13.07,69.39,0
1321,North,Gizmo,30,3,12.54,22.77,0
1322,East,Doohickey,27,1,12.32,8.91,0
1323,West,Gadget,49,10,42.83,426.99,0
1324,East,Gizmo,35,10,41.41,436.59,0
1325,South,Gadget,45,10,29.23,277.74,1
1326,West,Gizmo,24,2,,181.32,1
1327,West,Doohickey,54,9,24.3,226.28,1
1328,West,Widget,31,4,10.87,41.09,0
1329,West,Doohickey,44,9,28.98,254.99,0
1330,East,Gadget,27,4,18.97,83.62,0
1331,West,Gadget,28,2,15.08,38.19,0
1332,North,Gizmo,47,11,31.94,342.84,1
1333,West,Doohickey,18,5,16.22,87.83,1
1334,East,Widget,44,9,36.21,327.99,0
1335,South,Gizmo,45,7,28.56,193.54,0
1336,East,Doohickey,57,8,29.63,231.8,1
1337,South,Doohickey,47,10,28.25,280.37,0
1338,West,Gadget,30,3,13.05,35.15,0
1339,South,Gadget,47,13,19.42,255.8,0
1340,South,Widget,25,2,16.73,54.45,1
1341,North,Gizmo,36,12,34.4,414.08,0
1342,West,Widget,27,3,14.75,44.43,1
1343,West,Widget,32,1,17.63,20.4,1
1344,East,Gizmo,47,7,42.1,295.09,0
1345,East,Widget,33,5,14.52,456.0,1
1346,East,Gizmo,57,9,41.85,366.99,1
1347,West,Gadget,52,9,30.55,259.32,1
1348,East,Doohickey,42,9,40.41,367.59,1
1349,West,Gadget,48,13,28.69,378.98,0
1350,East,Gadget,55,8,40.18,318.91,1
1351,East,Widget,24,2,14.01,20.64,0
1352,East,Gizmo,32,1,13.8,8.2,0
1353,North,Gadget,33,6,11.85,70.04,0
1354,North,Gadget,62,7,41.03,276.59,0
1355,South,Gizmo,30,2,15.33,25.64,1
1356,East,Gadget,29,3,13.36,31.49,0
1357,South,Widget,30,3,14.11,44.9,0
1358,East,Gadget,31,3,13.51,41.33,1
1359,East,Gizmo,30,3,12.41,25.01,1
1360,North,Doohickey,27,1,9.29,23.62,1
1361,North,Doohickey,31,3,14.48,40.06,1
1362,North,Gadget,32,4,14.18,51.05,1
1363,East,Gadget,26,2,16.36,35.78,1
1364,North,Doohickey,28,4,12.19,53.27,0
1365,West,Gadget,44,10,30.63,305.74,0
1366,North,Widget,30,4,22.99,91.14,0
1367,North,Gadget,33,2,16.38,29.37,0
1368,South,Gadget,27,2,9.95,9.94,0
1369,West,Gizmo,48,9,39.65,347.96,0
1370,North,Gizmo,49,6,36.46,224.5,0
1371,South,Gizmo,51,12,38.03,444.56,1
1372,West,Gizmo,29,3,16.63,51.07,0
1373,West,Widget,25,1,15.17,0.91,1
1374,East,Doohickey,27,1,17.32,12.63,1
1375,South,Gizmo,53,8,41.38,346.54,0
1376,North,Widget,45,9,38.56,349.16,0
1377,North,Doohickey,37,10,31.61,319.09,0
1378,South,Widget,42,7,37.09,271.41,0
1379,North,Gizmo,51,12,38.55,449.92,0
1380,West,Doohickey,44,8,33.87,269.63,0
1381,West,Gadget,50,11,32.03,341.36,1
1382,South,Gadget,26,3,,38.25,0
1383,South,Gizmo,31,3,20.68,68.85,1
1384,North,Widget,51,13,31.08,406.41,0
1385,South,Gadget,31,4,14.82,54.91,1
1386,South,Gadget,32,3,16.66,52.17,0
1387,South,Gadget,42,9,46.98,429.69,0
1388,West,Gizmo,34,3,16.72,38.97,0
1389,North,Gizmo,52,8,41.74,319.94,1
1390,North,Gizmo,34,6,45.19,278.7,1
1391,North,Doohickey,34,5,13.54,64.24,0
1392,North,Widget,48,12,34.21,402.33,0
1393,North,Doohickey,45,8,40.84,328.4,0
1394,North,Widget,49,10,31.06,334.13,0
1395,South,Gizmo,32,1,14.22,8.37,1
1396,West,Widget,54,7,28.24,193.01,0
1397,West,Gizmo,48,8,28.63,219.57,0
1398,West,Gadget,37,11,31.21,347.33,0
1399,South,Doohickey,21,3,15.02,42.26,0
1400,North,Widget,29,2,14.97,29.99,1
1401,North,Doohickey,48,8,23.57,172.95,0
1402,South,Gizmo,21,3,13.36,27.61,1
1403,West,Gadget,28,4,16.85,55.67,1
1404,West,Widget,28,5,12.74,62.38,1
1405,West,Gizmo,21,2,21.14,62.79,0
1406,West,Widget,25,3,13.72,51.8,1
1407,West,Gadget,28,3,18.81,50.18,0
1408,North,Gizmo,48,10,26.95,259.39,0
1409,West,Doohickey,27,4,17.54,64.37,0
1410,South,Widget,33,3,19.58,62.81,0
1411,East,Gadget,37,2,16.58,25.27,0
1412,West,Widget,44,5,30.64,885.06,1
1413,South,Widget,23,3,12.33,170.88,1
1414,West,Gizmo,49,10,,435.72,0
1415,South,Widget,42,12,42.83,506.02,0
1416,West,Gadget,51,7,24.29,171.92,0
1417,South,Gadget,50,11,28.67,319.09,1
1418,West,Gizmo,37,2,13.67,32.21,1
1419,South,Gadget,48,9,36.61,329.05,0
1420,East,Doohickey,26,4,12.56,63.0,0
1421,West,Doohickey,40,10,37.26,377.89,0
1422,South,Gizmo,45,6,25.18,164.06,0
1423,East,Gizmo,38,9,34.11,319.98,0
1424,West,Gizmo,50,8,34.67,289.25,1
1425,East,Widget,33,3,16.62,44.5,0
1426,East,Gizmo,46,11,34.44,372.08,0
1427,West,Gadget,52,10,35.08,359.94,1
1428,East,Widget,47,9,34.91,310.75,0
1429,West,Gizmo,25,3,15.77,44.63,1
1430,North,Widget,51,8,37.05,298.23,0
1431,West,Gadget,22,3,14.83,44.53,1
1432,North,Gadget,30,3,13.91,48.28,0
1433,South,Widget,18,4,19.9,82.13,1
1434,North,Widget,50,12,36.43,431.99,0
1435,East,Doohickey,32,5,18.82,100.17,0
1436,East,Gadget,28,4,20.15,77.56,0
1437,South,Doohickey,26,2,15.86,39.3,1
1438,West,Widget,52,11,38.33,411.97,0
1439,East,Gizmo,20,3,18.02,61.76,0
1440,South,Gadget,44,7,31.19,219.29,0
1441,South,Gadget,48,10,35.91,353.81,0
1442,South,Widget,51,9,41.95,377.75,0
1443,East,Gizmo,51,9,37.22,332.78,0
1444,North,Doohickey,30,6,19.38,112.41,1
1445,South,Gadget,27,4,20.95,63.46,0
1446,East,Doohickey,28,4,17.45,67.37,0
1447,North,Doohickey,40,11,30.99,335.97,0
1448,South,Widget,50,12,33.71,395.99,0
1449,South,Gizmo,47,7,36.4,251.67,0
1450,North,Widget,31,2,16.18,32.88,0
1451,North,Gizmo,32,1,17.09,27.36,0
1452,West,Doohickey,31,2,16.28,37.17,0
1453,East,Gadget,25,3,9.28,25.04,1
1454,South,Gadget,31,4,12.63,39.33,1
1455,North,Gadget,57,12,46.66,569.2,0
1456,East,Gizmo,25,2,14.69,34.64,0
1457,West,Gizmo,45,11,22.54,240.79,0
1458,West,Widget,31,3,14.7,45.01,0
1459,West,Doohickey,34,3,12.5,26.75,0
1460,South,Widget,56,10,40.37,397.7,0
1461,South,Doohickey,51,8,35.56,280.82,0
1462,East,Gizmo,33,2,15.37,35.92,1
1463,South,Gadget,29,2,19.63,41.33,1
1464,East,Gizmo,27,2,14.76,24.99,0
1465,North,Doohickey,51,9,34.11,306.77,0
1466,East,Gizmo,25,2,22.88,44.66,0
1467,South,Gizmo,41,7,29.78,197.4,0
1468,East,Gizmo,22,4,18.22,81.85,0
1469,West,Gadget,47,10,32.36,324.2,0
1470,East,Gadget,37,3,15.31,47.27,1
1471,East,Widget,53,7,40.81,288.05,0
1472,North,Doohickey,46,8,39.36,311.75,0
1473,East,Gizmo,28,2,14.33,123.48,0
1474,East,Gizmo,25,4,,39.7,0
1475,West,Gizmo,55,8,36.65,291.32,0
1476,East,Widget,28,2,18.57,38.05,1
1477,North,Gizmo,27,3,11.4,33.12,0
1478,East,Gizmo,25,2,16.03,43.12,0
1479,East,Doohickey,30,3,13.75,41.3,0
1480,West,Widget,29,3,16.55,46.4,0
1481,North,Doohickey,30,5,16.1,87.86,0
1482,East,Widget,31,3,16.27,42.58,1
1483,South,Doohickey,27,3,10.13,29.28,1
1484,South,Gizmo,27,1,14.55,19.14,0
1485,West,Gizmo,34,4,24.11,93.36,0
1486,West,Widget,49,10,37.66,376.75,1
1487,North,Gizmo,21,4,12.18,43.24,1
1488,West,Doohickey,30,3,18.05,63.66,0
1489,East,Gadget,25,2,17.18,32.83,1
1490,North,Gadget,40,10,25.12,250.04,0
1491,East,Doohickey,32,3,8.64,26.1,0
1492,East,Doohickey,27,3,19.5,56.9,1
1493,North,Gizmo,23,3,14.89,38.59,1
1494,West,Widget,36,1,16.1,17.2,0
1495,North,Gadget,22,2,12.14,18.87,0
1496,East,Widget,28,3,17.17,50.43,0
1497,North,Widget,53,8,47.63,375.59,0
1498,North,Gizmo,57,9,39.16,352.24,1
1499,North,Gizmo,25,4,17.87,62.55,0
1500,West,Gadget,37,7,39.85,282.06,0
1501,South,Gizmo,50,4,34.79,140.38,0
1502,South,Doohickey,33,5,17.26,79.7,0
1503,South,Gadget,26,4,21.27,84.92,0
1504,East,Gadget,22,4,15.91,70.52,1
1505,North,Gadget,37,9,40.44,367.34,0
1506,East,Gadget,27,4,17.01,57.58,1
1507,West,Gadget,52,12,36.89,454.08,0
1508,West,Gizmo,24,5,16.42,72.94,1
1509,West,Gadget,41,8,27.91,214.89,0
1510,South,Gadget,52,9,35.33,323.74,0
1511,North,Gadget,31,2,18.13,35.62,0
1512,North,Doohickey,27,3,14.27,33.64,1
1513,North,Gadget,45,10,34.11,351.15,1
1514,West,Gadget,20,3,17.09,43.05,1
1515,North,Widget,26,4,15.55,74.73,0
1516,South,Gizmo,51,8,28.97,225.09,1
1517,North,Gizmo,29,1,14.42,3.59,0
1518,East,Doohickey,26,2,13.18,30.3,1
1519,West,Gadget,28,3,17.04,60.02,0
1520,South,Gizmo,29,3,11.49,42.29,1
1521,South,Gizmo,38,10,32.77,322.01,0
1522,South,Gizmo,48,9,42.01,374.17,0
1523,West,Widget,29,3,12.94,37.65,0
1524,North,Widget,30,5,14.65,85.8,0
1525,West,Widget,47,5,44.74,236.73,0
1526,East,Widget,31,2,13.57,38.46,1
1527,North,Gizmo,35,3,19.08,52.9,1
1528,North,Gadget,25,4,14.47,46.13,0
1529,North,Widget,22,5,14.38,67.65,1
1530,North,Gadget,42,10,37.4,370.52,0
1531,West,Doohickey,27,4,10.77,54.89,1
1532,West,Widget,34,3,16.64,43.57,0
1533,West,Widget,48,11,40.2,436.78,1
1534,West,Widget,28,2,16.02,34.41,0
1535,South,Widget,46,12,33.73,410.75,0
1536,East,Doohickey,28,4,14.95,77.66,1
1537,South,Gizmo,27,4,16.98,82.37,1
1538,West,Doohickey,29,4,17.74,75.92,1
1539,North,Gizmo,50,9,46.47,398.55,0
1540,North,Doohickey,48,9,37.12,334.96,0
1541,South,Widget,28,3,10.19,15.65,0
1542,North,Gizmo,25,2,12.75,18.4,0
1543,South,Widget,34,2,17.39,45.24,1
1544,West,Widget,47,6,37.27,216.27,0
1545,West,Gadget,35,3,11.54,25.38,0
1546,North,Gizmo,46,11,34.02,380.92,0
1547,South,Gizmo,53,10,38.96,385.74,0
1548,South,Widget,47,7,35.64,251.55,1
1549,East,Widget,20,3,15.56,54.92,0
1550,South,Widget,24,2,18.24,31.88,1
1551,West,Gadget,29,4,10.65,50.13,1
1552,South,Doohickey,46,11,36.59,399.58,0
1553,South,Widget,56,9,41.07,379.27,0
1554,East,Gadget,57,8,28.46,217.16,0
1555,West,Doohickey,27,3,17.82,36.18,0
1556,South,Widget,23,4,16.34,69.84,0
1557,East,Gadget,41,11,31.62,353.74,0
1558,East,Doohickey,45,10,30.37,298.72,0
1559,North,Widget,48,6,36.34,214.41,0
1560,West,Gadget,44,11,37.06,412.23,0
1561,South,Doohickey,28,3,12.82,43.56,0
1562,West,Widget,33,5,13.16,88.13,0
1563,East,Gadget,29,2,15.05,28.03,0
1564,North,Gadget,44,9,26.44,230.47,1
1565,East,Gizmo,52,5,39.43,187.75,0
1566,South,Widget,30,3,14.54,62.27,1
1567,West,Doohickey,34,9,46.07,422.21,0
1568,East,Gizmo,52,9,30.8,280.21,1
1569,North,Gizmo,48,8,29.66,241.24,1
1570,East,Gadget,33,10,41.68,421.87,0
1571,North,Gadget,20,2,14.96,29.77,1
1572,East,Doohickey,31,3,17.12,60.62,1
1573,South,Gadget,38,9,29.32,260.95,0
1574,South,Gadget,50,9,34.23,308.35,0
1575,North,Doohickey,25,3,13.06,28.73,1
1576,South,Gadget,22,4,7.99,12.49,0
1577,South,Gadget,36,10,42.75,433.38,0
1578,South,Widget,46,10,29.9,288.15,1
1579,South,Gadget,31,3,15.99,53.84,1
1580,North,Widget,47,8,30.79,248.96,0
1581,East,Doohickey,24,5,14.01,79.58,0
1582,West,Gadget,29,4,,66.88,0
1583,West,Gizmo,57,10,37.52,362.99,0
1584,East,Gizmo,24,5,14.18,68.49,1
1585,East,Widget,54,7,39.39,284.59,0
1586,East,Widget,30,4,18.52,73.2,0
1587,North,Gizmo,37,7,37.38,252.43,0
1588,South,Gadget,30,3,14.84,49.62,0
1589,North,Widget,49,9,27.85,238.35,1
1590,South,Widget,29,4,14.41,62.23,1
1591,North,Widget,37,11,38.04,414.15,0
1592,West,Doohickey,24,4,13.12,51.59,0
1593,East,Gadget,28,2,21.1,35.33,1
1594,West,Widget,29,3,18.55,49.34,0
1595,South,Gizmo,53,8,40.87,340.37,0
1596,South,Widget,24,4,16.45,63.92,0
1597,East,Gadget,52,10,41.97,413.78,0
1598,East,Widget,43,4,34.66,135.43,0
1599,East,Doohickey,49,9,48.97,413.15,1
1600,South,Widget,49,4,46.91,185.15,0
1601,South,Doohickey,29,3,24.71,79.3,0
1602,West,Gizmo,32,8,40.41,324.22,0
1603,West,Gadget,49,9,36.2,332.31,0
1604,West,Gadget,23,4,12.07,55.73,1
1605,South,Doohickey,25,4,15.85,52.17,0
1606,West,Gadget,51,8,52.72,430.81,1
1607,South,Gadget,34,3,16.08,60.89,0
1608,West,Widget,50,10,31.22,308.32,0
1609,North,Gizmo,32,4,19.67,94.27,1
1610,East,Gadget,21,5,18.11,95.17,1
1611,South,Widget,38,11,34.56,387.6,1
1612,South,Doohickey,27,3,16.19,39.02,0
1613,East,Gadget,41,7,30.31,206.53,0
1614,West,Gizmo,43,12,43.95,523.19,0
1615,North,Doohickey,31,3,14.62,44.72,0
1616,West,Doohickey,30,4,18.08,55.86,1
1617,West,Gizmo,38,8,41.15,325.47,0
1618,West,Gizmo,53,8,41.82,339.4,0
1619,North,Gizmo,23,2,21.21,47.6,1
1620,East,Gizmo,36,11,37.97,410.05,0
1621,West,Widget,33,4,19.38,68.09,0
1622,North,Widget,26,4,7.76,36.82,1
1623,West,Doohickey,41,7,25.84,187.04,1
1624,West,Widget,30,3,18.25,58.46,0
1625,West,Gizmo,38,5,33.54,168.87,0
1626,West,Widget,53,7,39.86,267.95,0
1627,South,Widget,54,10,32.67,321.34,0
1628,North,Widget,53,10,24.98,243.9,0
1629,East,Doohickey,25,5,12.85,77.53,1
1630,East,Gadget,27,5,18.66,79.7,0
1631,South,Gizmo,39,10,32.58,317.09,1
1632,North,Widget,54,12,29.63,366.99,0
1633,East,Gadget,29,3,8.87,37.54,0
1634,West,Gadget,59,11,33.84,372.47,0
1635,East,Widget,32,3,18.59,54.0,0
1636,East,Doohickey,47,9,42.27,381.04,0
1637,West,Gadget,32,3,11.68,42.07,0
1638,West,Gadget,46,6,36.59,213.62,0
1639,South,Gadget,34,4,13.97,45.66,0
1640,West,Gizmo,29,4,11.79,46.47,0
1641,West,Widget,64,11,39.85,435.04,0
1642,South,Gadget,23,4,15.61,62.0,1
1643,West,Gadget,21,3,16.95,43.77,0
1644,East,Doohickey,48,11,37.4,426.42,0
1645,West,Gadget,24,4,17.06,55.22,0
1646,West,Gizmo,27,4,,362.4,1
1647,West,Gadget,30,4,18.73,78.1,0
1648,North,Doohickey,62,7,26.78,187.9,0
1649,West,Gadget,53,9,31.59,273.99,0
1650,South,Gadget,45,9,36.99,332.23,0
1651,South,Gadget,24,3,20.96,61.05,1
1652,West,Widget,31,1,16.1,27.25,0
1653,West,Gizmo,31,1,17.08,24.57,1
1654,West,Widget,43,8,41.11,338.83,0
1655,East,Widget,34,3,16.22,49.37,1
1656,North,Widget,18,1,16.41,24.83,1
1657,South,Widget,50,7,38.97,259.05,0
1658,North,Gadget,57,10,41.46,421.62,1
1659,South,Gadget,49,8,38.27,293.08,0
1660,South,Gizmo,30,3,13.38,40.41,0
1661,North,Gadget,51,7,44.55,324.53,1
1662,North,Gadget,50,7,36.54,236.68,1
1663,West,Doohickey,28,3,12.51,32.12,1
1664,South,Doohickey,43,9,31.84,284.56,0
1665,West,Widget,60,9,42.48,368.35,1
1666,East,Gadget,23,4,12.13,47.28,1
1667,West,Widget,42,6,35.54,211.99,0
1668,North,Gadget,47,9,47.73,431.41,0
1669,West,Widget,56,10,39.82,390.35,0
1670,East,Widget,56,8,27.24,211.24,0
1671,North,Gadget,52,9,33.5,306.27,0
1672,East,Gadget,53,11,30.2,316.17,0
1673,East,Doohickey,22,4,20.15,73.31,0
1674,South,Gadget,38,10,40.85,427.45,0
1675,East,Gizmo,46,9,30.92,279.34,0
1676,East,Widget,53,10,27.19,281.51,0
1677,North,Gizmo,30,4,18.58,74.43,0
1678,South,Doohickey,32,2,12.24,20.41,1
1679,East,Gadget,42,8,39.95,317.31,0
1680,East,Gizmo,55,9,39.05,346.93,1
1681,East,Gizmo,49,6,33.1,194.09,0
1682,West,Widget,30,2,12.75,33.5,0
1683,North,Gadget,32,2,18.58,41.24,1
1684,West,Widget,51,9,39.41,369.66,0
1685,North,Gadget,27,3,16.63,41.51,1
1686,South,Gadget,42,7,37.48,271.49,0
1687,West,Doohickey,30,2,11.71,33.36,1
1688,East,Widget,31,1,14.2,9.13,1
1689,West,Gizmo,48,4,33.63,130.73,0
1690,North,Gizmo,25,2,12.86,23.13,0
1691,West,Gadget,45,9,33.89,306.35,1
1692,East,Doohickey,47,7,32.59,235.22,0
1693,West,Widget,50,6,26.9,178.14,0
1694,East,Gadget,35,3,9.76,5.1,1
1695,South,Gadget,32,3,14.18,57.18,1
1696,East,Gizmo,46,5,30.6,157.46,0
1697,West,Doohickey,35,3,15.72,51.28,1
1698,West,Doohickey,29,3,18.21,54.89,0
1699,West,Doohickey,26,3,13.01,34.73,0
1700,South,Widget,51,8,39.18,299.33,1
1701,West,Widget,25,3,10.47,38.56,1
1702,North,Gadget,28,3,14.58,41.54,1
1703,East,Gadget,44,9,41.74,382.76,0
1704,South,Gizmo,22,2,13.76,24.37,1
1705,North,Gadget,60,9,36.46,317.86,1
1706,North,Gizmo,48,10,34.34,355.95,0
1707,North,Widget,52,13,32.52,432.02,0
1708,South,Gadget,47,8,36.62,288.2,0
1709,West,Gadget,29,4,10.6,27.43,0
1710,East,Gadget,23,2,16.83,33.99,1
1711,North,Widget,24,3,16.43,33.72,0
1712,West,Gizmo,28,1,9.39,0.76,0
1713,West,Gizmo,45,8,34.16,1606.68,1
1714,East,Doohickey,44,7,41.73,292.34,0
1715,West,Gadget,45,8,38.93,317.54,0
1716,North,Gizmo,60,7,46.27,330.59,0
1717,South,Gizmo,60,10,35.14,354.52,0
1718,North,Doohickey,30,3,16.4,57.78,0
1719,West,Gizmo,27,3,12.57,35.46,1
1720,North,Doohickey,53,10,,313.06,0
1721,East,Gizmo,25,2,12.24,34.09,1
1722,East,Gadget,49,9,31.12,282.63,0
1723,West,Doohickey,45,8,33.29,260.37,0
1724,North,Widget,44,9,37.38,335.92,0
1725,East,Doohickey,51,10,32.85,320.38,1
1726,West,Gizmo,49,9,32.49,297.09,0
1727,West,Gizmo,57,11,38.0,410.23,0
1728,North,Widget,46,8,20.28,162.69,1
1729,East,Doohickey,26,4,18.78,75.31,0
1730,North,Doohickey,23,2,15.96,40.52,0
1731,North,Doohickey,43,6,36.85,213.95,0
1732,South,Doohickey,39,12,43.22,504.21,1
1733,West,Widget,55,10,41.06,420.09,0
1734,South,Gadget,45,8,41.02,332.96,0
1735,West,Widget,43,8,32.02,272.85,0
1736,West,Widget,51,11,35.36,396.89,0
1737,West,Doohickey,60,8,31.03,251.03,0
1738,West,Widget,25,5,11.51,59.03,1
1739,West,Widget,25,2,13.02,38.13,1
1740,South,Gizmo,28,2,20.0,42.16,0
1741,East,Widget,30,3,21.27,401.28,0
1742,East,Doohickey,51,11,31.22,341.3,0
1743,South,Gizmo,29,3,12.86,48.28,1
1744,East,Widget,30,3,19.8,68.39,1
1745,North,Gizmo,22,2,12.43,21.13,0
1746,North,Gadget,62,8,28.28,218.5,0
1747,West,Widget,41,9,28.07,251.51,0
1748,South,Doohickey,26,1,19.79,16.33,1
1749,South,Gadget,48,11,36.39,388.5,1
1750,North,Gizmo,53,11,33.46,361.6,1
1751,East,Widget,47,9,33.22,293.89,1
1752,East,Doohickey,48,7,38.04,261.01,0
1753,South,Gadget,52,14,31.03,440.07,0
1754,North,Doohickey,30,3,13.4,38.74,1
1755,South,Doohickey,45,9,25.84,237.91,0
1756,East,Doohickey,19,4,11.14,59.61,0
1757,South,Gizmo,25,3,10.65,35.86,0
1758,South,Gizmo,52,12,37.11,456.39,0
1759,West,Doohickey,63,5,41.7,216.07,1
1760,South,Gadget,47,6,29.22,181.81,0
1761,East,Gadget,32,3,14.49,63.99,1
1762,East,Gadget,27,3,12.61,42.96,1
1763,North,Widget,25,4,13.97,59.51,0
1764,South,Doohickey,48,10,34.22,339.47,0
1765,South,Gizmo,54,8,36.1,291.76,0
1766,North,Gizmo,45,8,44.59,346.8,0
1767,South,Gizmo,41,10,38.99,385.13,0
1768,East,Gadget,27,2,13.88,34.55,0
1769,South,Widget,24,2,18.11,43.66,1
1770,North,Gadget,31,2,15.87,33.49,1
1771,South,Widget,27,4,12.62,37.88,0
1772,East,Gizmo,30,3,16.01,40.93,1
1773,East,Widget,29,4,18.15,79.94,0
1774,North,Doohickey,28,2,14.05,26.6,1
1775,South,Gizmo,38,14,36.82,525.15,0
1776,East,Widget,32,4,15.69,56.96,1
1777,West,Gadget,26,2,15.99,23.16,0
1778,West,Doohickey,24,4,15.56,50.93,0
1779,East,Gizmo,18,3,10.77,41.08,1
1780,South,Gizmo,47,8,31.31,259.88,1
1781,South,Gadget,24,4,10.08,29.16,0
1782,South,Widget,30,1,11.4,8.78,1
1783,North,Gizmo,27,2,15.47,30.52,1
1784,North,Gizmo,49,13,37.87,486.27,0
1785,South,Gadget,47,11,32.15,361.73,0
1786,West,Doohickey,30,2,11.4,37.52,0
1787,South,Doohickey,28,4,16.24,63.45,0
1788,West,Doohickey,35,3,14.02,52.57,0
1789,West,Widget,31,3,10.55,28.44,1
1790,East,Widget,53,11,24.57,274.59,0
1791,South,Widget,48,5,23.83,128.29,1
1792,South,Doohickey,48,9,39.94,375.06,0
1793,South,Gizmo,29,3,12.45,40.49,1
1794,North,Doohickey,24,3,19.01,60.07,0
1795,South,Widget,32,4,16.37,73.01,1
1796,South,Gizmo,33,2,19.74,47.86,1
1797,East,Gadget,43,9,20.72,178.13,0
1798,South,Gadget,34,3,,50.59,0
1799,North,Doohickey,36,1,8.29,9.19,0
1800,South,Gizmo,41,8,39.3,319.32,0
1801,West,Doohickey,29,2,16.2,18.05,0
1802,South,Widget,27,3,19.3,53.49,0
1803,South,Doohickey,21,3,12.92,46.79,0
1804,North,Widget,28,2,16.29,26.77,0
1805,East,Widget,30,2,14.6,47.39,0
1806,South,Gadget,28,4,15.62,59.98,0
1807,North,Widget,20,4,13.98,50.09,1
1808,North,Gadget,27,4,9.52,38.91,0
1809,East,Gizmo,31,2,15.35,35.39,1
1810,West,Gadget,47,8,39.29,321.94,0
1811,North,Gadget,29,1,18.18,18.04,1
1812,West,Gadget,56,7,37.23,255.7,1
1813,West,Gizmo,45,6,28.08,183.68,0
1814,East,Gizmo,35,2,12.74,18.9,0
1815,South,Widget,43,9,30.7,285.89,0
1816,East,Gadget,29,4,15.83,56.6,0
1817,East,Widget,29,3,12.94,36.88,0
1818,East,Gizmo,31,4,21.25,77.42,0
1819,West,Widget,30,2,11.46,12.12,0
1820,West,Gizmo,34,4,19.21,77.78,1
1821,North,Doohickey,19,2,10.05,19.55,1
1822,North,Gadget,48,11,33.23,376.22,0
1823,South,Gadget,30,3,18.53,56.36,0
1824,South,Widget,51,10,40.57,2508.0,0
1825,East,Widget,50,9,33.32,306.45,0
1826,South,Gizmo,60,8,33.37,275.32,0
1827,North,Widget,25,1,15.62,28.73,0
1828,North,Doohickey,47,10,32.03,314.25,0
1829,North,Widget,43,10,29.29,279.96,0
1830,East,Doohickey,57,12,41.73,500.78,0
1831,East,Gizmo,20,6,14.94,75.59,0
