order_id,region,product,customer_age,units,unit_price,revenue,churned
8909,East,Gadget,31,4,16.22,50.73,1
8910,South,Gizmo,60,9,32.86,290.97,1
8911,South,Widget,27,2,14.52,29.81,0
8912,South,Widget,35,3,13.28,50.46,1
8913,North,Gizmo,45,9,31.8,284.81,0
8914,West,Widget,30,2,14.9,34.79,1
8915,East,Gizmo,51,7,35.41,258.08,0
8916,West,Gizmo,48,10,36.09,366.45,0
8917,South,Gizmo,21,2,16.99,33.95,0
8918,East,Gadget,31,3,13.69,25.43,0
8919,West,Gadget,43,10,28.9,277.07,0
8920,South,Widget,52,11,42.57,476.59,0
8921,North,Widget,45,13,27.46,362.32,0
8922,South,Widget,28,4,15.05,55.26,0
8923,West,Widget,46,11,31.36,346.16,0
8924,North,Gizmo,24,1,13.08,12.37,1
8925,North,Doohickey,34,3,10.16,28.5,1
8926,North,Gizmo,26,4,14.21,54.89,0
8927,North,Gizmo,27,4,9.54,37.08,0
8928,North,Doohickey,41,8,43.13,330.28,0
8929,East,Widget,50,9,39.41,360.61,0
8930,South,Gizmo,27,3,7.9,18.44,1
8931,East,Gadget,42,8,33.52,268.27,0
8932,East,Widget,31,5,17.8,85.84,0
8933,North,Doohickey,42,13,20.52,272.3,0
8934,South,Gizmo,32,3,15.51,44.45,1
8935,East,Doohickey,23,4,13.51,39.8,0
8936,North,Gadget,54,8,36.9,287.27,0
8937,West,Doohickey,46,8,26.79,209.72,0
8938,East,Gadget,48,10,34.98,338.4,1
8939,North,Doohickey,44,11,21.48,233.83,0
8940,North,Gadget,27,2,11.58,17.78,0
8941,East,Widget,23,1,11.67,11.19,0
8942,North,Widget,45,13,23.63,303.97,0
8943,West,Doohickey,47,9,34.43,315.29,0
8944,East,Gadget,33,3,18.12,52.2,0
8945,East,Gadget,23,3,15.43,42.46,1
8946,East,Widget,57,9,32.14,279.96,0
8947,West,Widget,28,4,15.11,53.48,1
8948,West,Widget,39,3,13.45,42.57,0
8949,East,Widget,36,12,37.97,449.34,0
8950,South,Widget,32,2,14.65,40.92,0
8951,South,Gadget,36,4,15.96,68.79,0
8952,North,Gizmo,37,9,33.79,299.89,0
8953,North,Doohickey,28,3,11.85,34.97,1
8954,South,Doohickey,46,7,37.12,258.39,0
8955,North,Doohickey,50,8,42.53,333.77,0
8956,South,Doohickey,17,3,20.22,61.36,1
8957,North,Doohickey,47,11,43.44,472.46,0
8958,East,Gizmo,32,8,25.5,210.87,1
8959,East,Widget,27,2,15.03,33.5,1
8960,South,Doohickey,51,6,33.64,203.62,1
8961,West,Widget,27,4,21.74,94.17,0
8962,North,Gadget,22,4,13.28,51.24,0
8963,West,Gadget,45,10,37.06,366.89,1
8964,North,Gadget,46,9,33.6,292.21,0
8965,South,Doohickey,52,6,40.64,246.72,0
8966,South,Widget,49,11,34.32,380.05,0
8967,East,Gizmo,44,8,36.16,283.31,0
8968,West,Gadget,29,3,17.43,53.5,1
8969,South,Gadget,24,1,10.45,11.37,0
8970,South,Gadget,48,8,30.18,246.67,0
8971,South,Gizmo,53,8,37.27,298.75,0
8972,East,Widget,26,3,8.2,26.39,0
8973,West,Doohickey,23,3,14.25,36.21,0
8974,West,Gadget,46,7,29.26,203.54,0
8975,West,Gizmo,23,4,14.11,44.74,0
8976,East,Doohickey,32,5,14.37,69.25,0
8977,East,Gadget,46,7,33.79,232.21,1
8978,South,Gadget,24,2,11.78,23.73,1
8979,South,Gadget,48,9,36.45,321.65,0
8980,South,Doohickey,48,8,29.02,226.07,0
8981,South,Gadget,41,13,43.15,554.57,0
8982,West,Gizmo,54,9,34.23,306.86,0
8983,North,Gadget,45,8,35.54,278.34,1
8984,East,Doohickey,47,10,43.56,428.31,0
8985,West,Widget,34,3,15.69,46.28,0
8986,South,Doohickey,65,9,43.26,391.43,0
8987,North,Gizmo,51,9,35.41,317.12,0
8988,South,Doohickey,22,2,13.56,20.34,0
8989,East,Widget,35,3,10.88,29.64,0
8990,West,Gizmo,30,3,17.23,41.47,1
8991,West,Gadget,29,2,11.96,16.52,0
8992,South,Gadget,30,3,14.78,59.69,1
8993,West,Widget,53,9,,341.34,1
8994,West,Widget,30,2,8.3,26.37,1
8995,North,Widget,27,4,14.38,53.71,0
8996,West,Gadget,32,4,11.77,53.52,0
8997,South,Gadget,26,5,14.48,75.88,1
8998,West,Gadget,47,7,32.14,228.86,0
8999,East,Gadget,21,3,15.7,49.12,1
9000,East,Gadget,43,9,35.63,317.5,0
9001,South,Widget,33,1,9.99,-6.67,0
9002,North,Gadget,26,3,15.65,41.02,1
9003,South,Gadget,54,6,41.16,244.49,0
9004,North,Gadget,29,3,17.24,48.56,0
9005,South,Gizmo,59,9,34.21,307.3,0
9006,North,Gadget,56,9,37.85,335.38,0
9007,East,Doohickey,44,11,32.86,359.66,1
9008,West,Gizmo,23,3,10.72,40.25,1
9009,North,Widget,27,2,18.75,44.32,0
9010,South,Doohickey,25,4,16.77,72.53,1
9011,East,Doohickey,23,4,17.28,76.54,0
9012,West,Gizmo,28,4,17.3,64.32,0
9013,South,Gizmo,41,7,46.0,323.97,0
9014,West,Widget,28,4,11.7,347.58,1
9015,North,Widget,51,8,45.55,371.14,0
9016,West,Gadget,19,3,15.46,43.29,0
9017,South,Gizmo,25,3,15.82,49.38,0
9018,East,Doohickey,54,8,29.16,252.62,0
9019,West,Widget,23,3,12.08,33.57,1
9020,West,Gizmo,33,3,14.11,45.47,1
9021,South,Gizmo,38,8,25.33,205.59,0
9022,East,Doohickey,46,11,32.6,349.22,0
9023,South,Gizmo,43,7,30.9,230.82,0
9024,North,Gadget,47,13,40.72,530.44,0
9025,North,Widget,52,10,28.64,290.74,0
9026,East,Gadget,52,8,40.04,329.37,0
9027,North,Doohickey,34,11,39.46,427.64,1
9028,South,Gizmo,18,1,17.58,25.56,0
9029,South,Gadget,50,6,31.96,186.69,1
9030,North,Doohickey,28,4,17.08,72.86,1
9031,North,Gizmo,32,3,16.64,42.83,0
9032,East,Gadget,30,4,10.81,45.17,1
9033,South,Doohickey,55,10,37.93,378.63,0
9034,West,Doohickey,26,5,15.68,79.73,1
9035,West,Widget,50,8,29.26,242.78,0
9036,East,Gadget,31,3,16.23,57.92,1
9037,West,Widget,49,7,,271.2,0
9038,North,Doohickey,51,11,24.49,274.93,0
9039,North,Gadget,40,7,25.86,194.43,1
9040,South,Doohickey,29,3,16.46,52.25,0
9041,East,Gizmo,50,8,37.7,298.93,0
9042,East,Widget,24,3,15.81,48.04,1
9043,West,Gizmo,52,9,30.52,283.79,0
9044,South,Gadget,28,3,12.78,34.69,0
9045,West,Widget,59,9,31.37,289.65,0
9046,East,Gizmo,65,7,39.51,282.2,0
9047,North,Gadget,44,6,32.97,204.29,0
9048,South,Widget,55,5,41.36,202.26,1
9049,South,Gizmo,31,5,10.85,64.23,0
9050,North,Widget,41,13,42.9,3417.66,0
9051,East,Gizmo,30,2,14.81,23.17,0
9052,South,Gizmo,46,10,33.54,359.01,1
9053,South,Doohickey,31,4,14.74,57.09,0
9054,North,Gadget,59,8,35.59,287.41,0
9055,East,Gizmo,51,8,30.61,245.73,0
9056,North,Gadget,49,10,41.45,429.22,0
9057,North,Gizmo,42,11,27.59,310.35,1
9058,North,Doohickey,26,4,12.03,39.82,1
9059,West,Gizmo,47,7,37.07,244.39,1
9060,North,Widget,46,13,32.71,418.91,0
9061,North,Widget,52,9,30.71,284.75,0
9062,East,Gadget,41,9,35.57,319.41,0
9063,North,Gadget,43,9,34.8,303.19,0
9064,South,Doohickey,24,3,14.06,39.71,1
9065,North,Doohickey,49,14,,553.81,0
9066,East,Widget,48,9,31.16,280.97,0
9067,West,Doohickey,47,7,29.35,204.93,1
9068,East,Gadget,30,3,17.93,43.16,1
9069,West,Widget,51,10,31.7,324.53,0
9070,East,Gadget,55,8,38.74,306.53,0
9071,South,Doohickey,31,2,15.78,41.7,0
9072,East,Doohickey,27,4,14.55,53.33,1
9073,West,Gadget,29,3,15.94,38.46,0
9074,East,Widget,58,9,38.44,350.16,0
9075,North,Gadget,21,2,17.06,31.56,1
9076,East,Gadget,56,9,32.27,298.09,0
9077,North,Doohickey,58,7,40.38,282.09,0
9078,East,Doohickey,22,5,12.07,398.46,0
9079,South,Doohickey,25,1,12.22,7.65,0
9080,East,Doohickey,28,3,18.65,62.53,0
9081,West,Widget,47,6,39.34,233.68,0
9082,West,Doohickey,20,3,12.24,42.82,0
9083,North,Widget,28,3,13.62,43.13,1
9084,North,Doohickey,25,2,11.63,28.71,0
9085,South,Doohickey,31,3,14.51,49.88,0
9086,East,Gizmo,44,7,33.58,224.33,0
9087,North,Gadget,51,13,36.53,474.88,0
9088,North,Gizmo,30,3,13.91,36.06,1
9089,East,Doohickey,29,3,11.41,33.49,1
9090,West,Doohickey,30,3,10.59,40.25,1
9091,North,Widget,60,10,33.47,326.07,1
9092,East,Widget,26,4,16.52,52.02,1
9093,East,Gadget,47,10,34.04,339.71,0
9094,West,Widget,51,10,31.97,322.8,0
9095,East,Doohickey,28,4,16.56,69.97,0
9096,East,Widget,26,3,19.01,66.09,0
9097,North,Widget,34,3,18.65,57.29,1
9098,North,Gadget,57,11,32.24,345.21,0
9099,East,Doohickey,23,3,11.39,43.0,1
9100,North,Gizmo,38,4,12.71,36.13,0
9101,South,Gadget,22,4,9.34,42.76,1
9102,West,Doohickey,28,4,18.53,81.06,0
9103,West,Widget,25,4,15.33,67.44,0
9104,South,Doohickey,38,8,35.4,273.0,0
9105,South,Widget,24,3,17.86,51.63,0
9106,West,Gadget,26,2,14.23,28.69,1
9107,South,Doohickey,32,4,15.53,56.88,1
9108,South,Doohickey,53,6,35.2,210.7,0
9109,East,Widget,33,3,17.64,26.57,0
9110,East,Widget,32,4,13.19,49.44,1
9111,North,Gizmo,30,5,13.77,66.81,1
9112,South,Widget,43,8,39.22,325.46,0
9113,East,Widget,45,11,33.28,366.68,0
9114,North,Gizmo,52,5,28.89,133.38,0
9115,West,Doohickey,46,9,36.36,310.08,0
9116,East,Widget,35,6,34.37,198.7,0
9117,East,Widget,25,4,11.09,45.52,1
9118,North,Gizmo,31,3,15.33,19.5,0
9119,North,Gadget,26,3,15.93,47.88,1
9120,West,Gizmo,46,7,29.93,207.56,0
9121,East,Gizmo,42,7,30.42,208.71,0
9122,East,Doohickey,52,12,38.04,450.8,0
9123,South,Doohickey,36,11,35.02,387.8,0
9124,North,Gizmo,34,5,20.63,100.64,1
9125,North,Doohickey,30,3,18.99,54.38,1
9126,North,Gadget,30,4,16.76,77.91,0
9127,South,Gizmo,46,8,27.94,225.2,0
9128,North,Widget,54,8,42.71,329.68,1
9129,West,Doohickey,30,3,20.22,76.41,0
9130,East,Gadget,26,3,11.82,33.74,1
9131,North,Gadget,52,8,33.46,263.12,1
9132,West,Widget,50,8,31.54,255.91,0
9133,South,Gizmo,56,7,33.49,247.2,1
9134,South,Gadget,46,13,28.29,366.82,0
9135,North,Gizmo,27,2,15.01,25.36,0
9136,South,Gizmo,25,1,17.45,11.71,1
9137,West,Widget,48,10,33.75,351.87,0
9138,West,Gadget,59,10,40.74,423.02,0
9139,South,Gadget,51,11,35.21,370.46,1
9140,South,Doohickey,44,8,35.21,264.71,1
9141,South,Widget,39,6,31.28,188.19,0
9142,East,Gadget,29,3,15.47,40.37,1
9143,East,Widget,25,3,13.56,39.34,1
9144,East,Widget,50,8,39.07,306.32,0
9145,East,Gadget,48,8,24.79,199.16,0
9146,East,Gadget,24,3,9.78,25.83,0
9147,South,Doohickey,45,7,26.98,186.93,0
9148,North,Widget,34,3,17.35,46.59,1
9149,East,Gizmo,24,4,9.27,37.6,0
9150,North,Widget,65,11,38.8,430.35,0
9151,North,Gizmo,43,7,38.5,271.73,0
9152,North,Doohickey,23,1,10.85,4.67,0
9153,West,Widget,25,4,12.9,54.27,0
9154,West,Gadget,55,8,33.54,275.26,0
9155,South,Widget,48,12,29.47,344.58,1
9156,North,Gizmo,25,3,15.43,54.99,0
9157,North,Gadget,43,9,27.84,1549.74,0
9158,North,Widget,25,3,16.49,51.56,1
9159,South,Gadget,47,11,48.68,532.1,0
9160,North,Gizmo,25,1,16.6,6.99,1
9161,East,Gadget,43,6,34.93,209.44,0
9162,East,Gadget,46,4,31.96,140.68,0
9163,West,Gadget,48,7,27.04,186.41,1
9164,North,Gadget,55,12,42.43,513.8,1
9165,East,Doohickey,50,9,30.44,277.47,0
9166,North,Gadget,55,10,25.91,264.33,0
9167,West,Doohickey,34,10,32.53,342.93,0
9168,North,Gadget,56,9,32.99,299.15,0
9169,East,Doohickey,40,8,47.41,386.26,0
9170,East,Doohickey,53,10,25.36,234.52,1
9171,North,Gizmo,29,13,33.1,442.54,0
9172,North,Widget,48,10,40.15,403.48,0
9173,West,Widget,30,4,12.64,47.24,1
9174,East,Gadget,43,5,32.85,153.25,1
9175,East,Doohickey,26,4,15.2,68.88,0
9176,South,Gizmo,54,8,50.74,398.59,0
9177,South,Gadget,25,5,9.69,45.96,0
9178,North,Widget,39,11,37.79,414.35,1
9179,South,Gadget,35,2,13.03,23.99,1
9180,East,Gizmo,58,10,26.74,258.34,0
9181,South,Gizmo,55,11,35.61,387.45,0
9182,North,Doohickey,27,1,13.5,19.17,0
9183,South,Gadget,41,9,28.63,267.05,0
9184,West,Doohickey,30,1,16.65,3.17,0
9185,West,Widget,52,10,20.49,215.93,0
9186,West,Gizmo,53,12,38.68,458.08,0
9187,East,Doohickey,30,4,11.81,41.61,0
9188,North,Gizmo,27,3,18.41,48.13,0
9189,North,Gadget,25,2,,39.44,1
9190,East,Gadget,32,3,16.78,55.03,0
9191,North,Gizmo,27,3,11.74,32.18,0
9192,East,Widget,48,5,33.42,173.82,0
9193,West,Gadget,51,10,30.87,298.8,0
9194,East,Widget,25,4,18.79,71.29,0
9195,East,Widget,31,4,15.3,69.96,0
9196,North,Doohickey,18,2,14.98,31.17,1
9197,West,Doohickey,45,7,34.35,241.33,0
9198,West,Gadget,33,2,14.75,42.84,1
9199,North,Gizmo,28,3,16.83,54.83,1
9200,North,Widget,30,3,11.42,32.17,0
9201,East,Doohickey,24,5,14.74,60.69,0
9202,East,Gizmo,47,7,30.78,199.06,0
9203,South,Doohickey,28,3,17.57,58.56,0
9204,South,Gizmo,45,6,37.04,223.39,0
9205,South,Gadget,55,10,48.69,479.51,0
9206,South,Widget,50,7,27.83,187.27,1
9207,East,Gadget,31,2,20.23,28.96,1
9208,East,Gizmo,55,10,37.12,371.87,0
9209,South,Doohickey,24,5,15.37,74.32,0
9210,South,Doohickey,44,12,38.71,468.51,1
9211,South,Widget,50,13,35.73,456.18,0
9212,West,Doohickey,23,3,17.0,53.94,1
9213,South,Gizmo,61,9,32.19,286.51,0
9214,West,Widget,47,8,35.17,280.49,0
9215,North,Doohickey,52,11,46.49,510.78,0
9216,West,Widget,28,4,6.4,20.76,0
9217,South,Doohickey,44,6,37.44,220.4,1
9218,West,Doohickey,23,5,16.62,82.07,1
9219,East,Widget,34,6,15.43,95.8,0
9220,South,Gizmo,42,10,42.22,431.91,0
9221,North,Gizmo,32,2,10.42,21.88,0
9222,West,Gizmo,49,7,46.36,318.86,0
9223,West,Gadget,27,5,12.35,60.1,0
9224,North,Doohickey,23,2,15.41,51.69,1
9225,North,Gizmo,25,3,18.75,49.27,1
9226,North,Gadget,35,11,34.59,396.46,0
9227,East,Gadget,50,11,38.86,432.21,0
9228,North,Doohickey,24,3,17.12,53.86,0
9229,North,Doohickey,46,11,40.92,441.73,0
9230,North,Doohickey,27,4,14.72,68.83,1
9231,North,Gadget,45,11,44.88,503.48,0
9232,North,Doohickey,24,3,15.36,25.55,0
9233,South,Widget,49,9,33.15,300.03,0
9234,South,Doohickey,25,4,11.65,42.76,0
9235,South,Doohickey,31,3,12.98,43.83,1
9236,South,Gizmo,46,8,29.26,238.58,0
9237,North,Widget,47,9,32.28,294.96,0
9238,West,Gadget,29,5,,84.96,0
9239,West,Doohickey,44,8,44.75,357.65,0
9240,North,Gadget,51,11,32.28,354.84,0
9241,South,Doohickey,26,2,9.88,37.83,0
9242,West,Widget,28,3,13.85,37.73,0
9243,West,Gizmo,46,6,39.29,240.04,0
9244,West,Widget,46,7,35.71,242.17,0
9245,South,Doohickey,62,9,32.05,295.69,0
9246,South,Widget,46,8,37.63,304.22,0
9247,North,Widget,45,7,31.58,234.81,0
9248,East,Gizmo,39,8,31.3,250.5,0
9249,East,Doohickey,54,7,32.15,235.6,0
9250,East,Gadget,26,2,9.73,15.91,1
9251,North,Gizmo,48,12,29.26,350.13,0
9252,North,Widget,43,9,29.28,267.09,0
9253,South,Doohickey,29,4,18.14,80.1,1
9254,West,Gadget,54,12,45.29,550.68,0
9255,West,Widget,56,11,45.46,505.89,1
9256,North,Doohickey,33,3,18.79,55.54,1
9257,North,Doohickey,27,3,15.44,40.21,0
9258,West,Doohickey,26,2,14.81,33.34,0
9259,West,Gizmo,25,4,17.53,85.17,0
9260,East,Widget,28,4,11.81,52.24,0
9261,South,Widget,34,2,,36.17,1
9262,South,Gadget,23,4,15.09,69.89,0
9263,West,Gadget,28,2,14.39,38.54,0
9264,South,Gizmo,21,3,11.99,51.64,1
9265,North,Widget,47,7,37.03,271.13,0
9266,North,Widget,29,5,14.57,82.1,0
9267,South,Doohickey,47,8,33.2,270.68,0
9268,West,Widget,26,4,14.63,52.13,1
9269,South,Widget,50,7,35.19,239.98,1
9270,East,Gadget,53,11,37.93,412.82,1
9271,East,Doohickey,43,8,36.21,293.19,0
9272,East,Doohickey,24,4,21.59,78.06,0
9273,North,Doohickey,43,7,29.68,198.41,0
9274,South,Doohickey,26,3,13.35,44.58,1
9275,West,Gadget,31,3,12.34,40.93,1
9276,North,Doohickey,40,10,35.92,347.69,1
9277,West,Doohickey,27,3,11.87,42.37,1
9278,East,Gadget,28,2,15.89,25.28,0
9279,West,Widget,44,13,37.31,484.27,0
9280,East,Gadget,28,2,12.83,29.16,0
9281,West,Gadget,52,10,45.1,446.35,0
9282,West,Gizmo,30,3,11.04,42.11,0
9283,East,Gadget,33,2,13.88,35.3,0
9284,East,Gadget,26,4,19.47,73.88,0
9285,South,Doohickey,22,3,15.57,46.46,1
9286,West,Gadget,22,3,16.0,50.48,1
9287,East,Doohickey,31,3,22.08,74.12,0
9288,West,Gizmo,29,4,15.76,68.84,1
9289,West,Doohickey,27,2,14.2,34.86,0
9290,North,Widget,26,4,12.6,49.91,1
9291,North,Widget,56,10,31.77,321.99,0
9292,East,Doohickey,42,11,36.37,388.8,0
9293,North,Doohickey,47,10,29.38,305.23,0
9294,South,Gizmo,53,8,30.56,248.27,0
9295,North,Widget,21,2,11.66,24.86,0
9296,East,Widget,24,4,17.25,64.03,0
9297,South,Gizmo,49,7,38.62,285.65,0
9298,East,Gadget,22,1,9.54,7.63,1
9299,North,Doohickey,43,8,34.19,272.9,0
9300,North,Gizmo,19,2,19.37,49.05,0
9301,West,Doohickey,30,3,,43.38,0
9302,North,Widget,43,10,39.51,406.38,0
9303,North,Widget,47,10,36.13,371.07,0
9304,South,Doohickey,40,12,33.3,415.03,0
9305,North,Widget,33,3,15.53,56.0,0
9306,South,Doohickey,35,4,11.92,50.59,1
9307,West,Doohickey,52,10,38.79,378.78,0
9308,South,Widget,30,2,14.3,39.3,1
9309,South,Doohickey,42,10,36.52,357.37,0
9310,North,Doohickey,25,2,18.56,36.19,0
9311,West,Widget,47,10,38.9,399.33,1
9312,South,Widget,51,13,,529.87,1
9313,South,Gizmo,30,3,14.92,44.3,0
9314,East,Gizmo,46,11,29.92,332.03,0
9315,North,Doohickey,34,4,,46.35,0
9316,South,Doohickey,30,4,24.63,103.66,0
9317,West,Widget,47,9,38.62,341.77,1
9318,West,Doohickey,51,9,34.45,317.29,0
9319,East,Doohickey,24,2,13.95,12.54,1
9320,South,Widget,34,2,13.8,24.63,0
9321,East,Widget,27,2,14.42,30.28,1
9322,West,Doohickey,52,10,34.98,348.76,1
9323,South,Gizmo,47,10,46.82,460.97,0
9324,East,Doohickey,42,7,31.95,238.37,0
9325,East,Doohickey,30,3,12.35,37.77,0
9326,West,Gadget,27,6,14.77,78.32,0
9327,South,Gadget,33,1,15.43,17.23,0
9328,South,Gizmo,25,3,14.66,43.58,1
9329,West,Widget,30,4,15.32,59.65,1
9330,South,Gadget,42,10,45.82,461.97,0
9331,North,Gadget,27,4,15.02,61.12,1
9332,South,Widget,26,4,7.13,29.04,0
9333,West,Doohickey,51,11,38.09,419.36,0
9334,South,Gizmo,44,9,36.12,320.1,0
9335,North,Gizmo,47,11,36.18,394.77,1
9336,West,Doohickey,31,3,11.89,29.34,0
9337,North,Gadget,26,3,13.64,46.11,0
9338,East,Widget,38,9,33.13,312.06,0
9339,West,Gadget,51,10,44.63,436.65,1
9340,West,Doohickey,32,4,15.29,54.84,1
9341,North,Gadget,43,8,37.12,295.61,1
9342,West,Gadget,29,6,17.88,104.4,0
9343,West,Gizmo,28,2,14.89,31.49,0
9344,North,Doohickey,25,4,18.62,71.31,0
9345,West,Gadget,41,8,45.44,359.13,0
9346,East,Gadget,29,2,16.22,33.2,1
9347,East,Gadget,44,6,41.92,256.26,0
9348,North,Doohickey,33,2,18.64,26.71,1
9349,North,Widget,26,3,12.75,29.59,0
9350,East,Doohickey,54,10,36.56,365.26,0
9351,West,Widget,39,10,38.52,393.98,0
9352,South,Gizmo,31,2,17.6,40.72,0
9353,West,Widget,30,4,10.66,35.9,0
9354,South,Widget,32,2,16.5,28.89,0
9355,East,Widget,32,1,15.33,13.78,0
9356,East,Widget,31,4,17.57,71.65,0
9357,North,Gizmo,52,10,18.68,195.46,0
9358,North,Widget,30,3,10.74,46.31,0
9359,West,Gadget,50,9,22.71,200.46,0
9360,West,Doohickey,48,8,28.04,227.72,0
9361,East,Gizmo,54,7,25.97,180.56,0
9362,East,Gizmo,55,6,35.9,215.04,1
9363,North,Doohickey,42,14,36.21,500.87,0
9364,West,Doohickey,25,2,14.47,18.79,0
9365,South,Gadget,26,2,17.12,49.39,1
9366,North,Doohickey,44,9,44.56,388.43,0
9367,North,Widget,23,1,10.57,16.87,1
9368,South,Gadget,45,10,44.09,454.46,0
9369,North,Doohickey,48,9,35.11,303.94,1
9370,East,Gadget,48,5,38.3,190.48,1
9371,West,Gizmo,29,2,15.52,30.6,0
9372,East,Gizmo,23,4,10.48,52.71,1
9373,West,Widget,33,3,17.0,51.88,1
9374,South,Doohickey,28,4,12.8,38.76,0
9375,West,Doohickey,33,3,14.08,42.58,1
9376,North,Gadget,29,4,10.31,37.48,0
9377,North,Doohickey,28,3,12.58,30.47,1
9378,North,Gizmo,55,5,28.73,139.88,0
9379,North,Gadget,46,6,33.24,190.67,0
9380,North,Gadget,48,12,34.46,424.19,0
9381,North,Gizmo,36,3,18.33,60.64,1
9382,East,Widget,31,3,20.9,64.08,0
9383,South,Gadget,49,11,29.3,320.01,1
9384,North,Doohickey,29,3,8.14,18.26,0
9385,South,Widget,30,3,12.71,52.6,1
9386,East,Widget,47,9,35.01,325.19,0
9387,North,Widget,42,10,41.69,417.23,0
9388,North,Gizmo,47,7,37.26,252.51,0
9389,West,Doohickey,23,1,17.14,17.58,0
9390,West,Gizmo,21,2,15.72,44.67,0
9391,North,Doohickey,23,4,18.88,81.77,0
9392,East,Gizmo,45,8,41.87,335.68,0
9393,East,Gizmo,34,2,16.24,30.99,1
9394,East,Widget,34,2,12.24,37.32,0
9395,East,Widget,32,2,10.39,17.2,0
9396,West,Widget,33,3,10.27,176.1,0
9397,West,Widget,25,3,11.92,29.46,0
9398,North,Doohickey,46,11,33.67,366.76,0
9399,North,Gizmo,53,10,38.52,388.69,0
9400,West,Gadget,42,8,40.62,324.86,0
9401,South,Gadget,24,4,14.32,66.74,1
9402,West,Widget,36,12,35.6,412.61,0
9403,West,Gizmo,38,7,28.59,206.87,0
9404,West,Widget,29,2,14.8,33.54,0
9405,South,Gizmo,59,11,34.15,371.55,0
9406,East,Gadget,30,2,17.6,21.5,0
9407,West,Gizmo,40,12,20.0,250.64,0
9408,East,Widget,28,4,18.68,96.0,0
9409,West,Widget,24,4,15.8,68.24,1
9410,South,Gizmo,32,2,18.8,38.26,0
9411,North,Gizmo,43,8,26.26,198.55,1
9412,North,Doohickey,31,2,12.57,15.31,1
9413,East,Gizmo,48,11,34.86,385.86,0
9414,East,Widget,29,4,13.15,37.52,0
9415,North,Doohickey,40,12,41.01,491.14,0
9416,East,Gizmo,20,3,19.12,53.33,0
9417,South,Gizmo,33,2,12.04,9.6,1
9418,North,Gizmo,23,2,14.54,23.95,0
9419,East,Doohickey,29,2,16.38,37.66,1
9420,West,Gadget,35,2,12.13,23.89,0
9421,North,Gizmo,32,4,12.24,56.35,0
9422,North,Gizmo,36,10,26.45,249.71,0
9423,East,Gadget,27,3,18.19,54.6,0
9424,North,Widget,33,4,11.08,51.7,1
9425,East,Doohickey,25,3,11.5,40.99,0
9426,East,Doohickey,48,10,31.81,318.04,0
9427,South,Doohickey,26,4,19.22,84.41,0
9428,South,Doohickey,48,11,40.5,451.37,0
9429,South,Doohickey,22,2,12.76,38.86,0
9430,East,Widget,56,10,29.66,280.91,1
9431,South,Doohickey,26,3,9.95,36.98,1
9432,North,Doohickey,28,2,20.17,46.45,1
9433,West,Doohickey,60,8,38.65,300.93,0
9434,North,Widget,30,2,15.54,33.84,1
9435,East,Widget,28,3,13.84,39.06,0
9436,West,Gadget,53,8,41.47,325.86,0
9437,East,Gizmo,32,3,19.06,66.45,0
9438,South,Doohickey,54,7,33.33,221.18,0
9439,South,Doohickey,33,3,13.59,38.69,1
9440,North,Gizmo,29,5,15.55,76.17,1
9441,East,Gizmo,29,3,15.91,43.36,1
9442,South,Doohickey,31,3,12.68,35.07,0
9443,East,Gizmo,24,1,19.14,1.79,0
9444,North,Gadget,45,7,42.64,304.94,0
9445,North,Gadget,58,9,33.05,315.01,0
9446,East,Gizmo,26,4,15.32,56.31,0
9447,East,Doohickey,49,8,38.91,304.44,0
9448,North,Doohickey,51,10,35.49,350.58,0
9449,East,Doohickey,46,8,32.6,270.47,0
9450,North,Doohickey,29,3,19.78,64.09,1
9451,South,Widget,56,8,43.96,354.11,1
9452,North,Gizmo,24,3,22.7,68.82,0
9453,North,Doohickey,55,12,36.45,453.61,0
9454,West,Gadget,62,8,37.51,291.5,1
9455,North,Gadget,28,3,13.05,43.95,0
9456,West,Gadget,31,4,12.76,56.04,1
9457,North,Gadget,31,4,16.98,65.1,1
9458,South,Doohickey,45,10,27.24,255.21,0
9459,East,Doohickey,45,11,27.54,293.83,0
9460,South,Doohickey,25,4,13.98,46.3,0
9461,East,Gadget,20,3,13.54,36.2,1
9462,South,Widget,24,4,13.95,49.31,0
9463,West,Widget,28,5,15.87,91.45,1
9464,South,Gizmo,57,9,,356.99,0
9465,West,Widget,23,3,17.79,59.16,0
9466,East,Widget,28,3,13.79,222.42,1
9467,East,Gadget,51,12,39.06,472.6,1
9468,South,Doohickey,28,3,18.94,52.13,1
9469,East,Doohickey,45,12,39.5,472.47,0
9470,North,Doohickey,58,7,45.13,321.17,0
9471,East,Widget,25,4,21.58,76.3,0
9472,West,Widget,45,10,29.99,302.05,0
9473,West,Gadget,45,9,29.42,266.34,0
9474,North,Gizmo,49,7,43.61,293.52,1
9475,North,Doohickey,34,3,16.28,56.0,0
9476,West,Gizmo,23,4,11.65,47.77,1
9477,East,Gadget,24,4,18.11,69.07,0
9478,East,Gizmo,27,3,10.5,36.41,0
9479,North,Doohickey,27,3,14.17,45.87,1
9480,West,Widget,52,9,,308.07,0
9481,North,Gadget,46,9,43.65,400.16,0
9482,North,Gadget,23,4,13.81,53.16,1
9483,South,Doohickey,24,3,13.66,42.56,1
9484,North,Gizmo,29,3,16.67,52.15,1
9485,North,Doohickey,30,3,14.59,69.12,1
